case,rows,sample,iterations,ns
selected_valid_c2_plain,1024,5,2048,1423.584
selected_valid_c2_plain,1024,6,2048,1422.913
selected_valid_c2_plain,1024,7,2048,1421.468
selected_valid_c2_plain,1024,8,2048,1439.046
selected_valid_c2_plain,1024,9,2048,1420.532
selected_valid_c2_plain,1024,10,2048,1424.947
selected_valid_c2_plain,1024,11,2048,1421.082
selected_valid_c2_multi,1024,0,2048,1412.699
selected_valid_c2_multi,1024,1,2048,1412.923
selected_valid_c2_multi,1024,2,2048,1411.621
selected_valid_c2_multi,1024,3,2048,1415.243
selected_valid_c2_multi,1024,4,2048,1417.705
selected_valid_c2_multi,1024,5,2048,1419.209
selected_valid_c2_multi,1024,6,2048,1429.362
selected_valid_c2_multi,1024,7,2048,1415.080
selected_valid_c2_multi,1024,8,2048,1417.053
selected_valid_c2_multi,1024,9,2048,1416.605
selected_valid_c2_multi,1024,10,2048,1422.323
selected_valid_c2_multi,1024,11,2048,1415.975
selected_filtered_c2_plain,1024,0,1024,2634.766
selected_filtered_c2_plain,1024,1,1024,2633.220
selected_filtered_c2_plain,1024,2,1024,2654.703
selected_filtered_c2_plain,1024,3,1024,2701.619
selected_filtered_c2_plain,1024,4,1024,2643.962
selected_filtered_c2_plain,1024,5,1024,2630.493
selected_filtered_c2_plain,1024,6,1024,2617.961
selected_filtered_c2_plain,1024,7,1024,2616.252
selected_filtered_c2_plain,1024,8,1024,2630.615
selected_filtered_c2_plain,1024,9,1024,2619.385
selected_filtered_c2_plain,1024,10,1024,2613.729
selected_filtered_c2_plain,1024,11,1024,2613.729
selected_filtered_c2_multi,1024,0,1024,2753.337
selected_filtered_c2_multi,1024,1,1024,2748.494
selected_filtered_c2_multi,1024,2,1024,2767.578
selected_filtered_c2_multi,1024,3,1024,2739.340
selected_filtered_c2_multi,1024,4,1024,2737.346
selected_filtered_c2_multi,1024,5,1024,2740.886
selected_filtered_c2_multi,1024,6,1024,2758.057
